,score_title,score_summary
2022-09-12,-0.1674012568380151,-0.1576757214608646
2022-09-13,-0.0069263013345854,-0.1940622578508087
2022-09-14,-0.0732342948150985,-0.122484997517484
2022-09-15,-0.2389625888317823,-0.0383777477379356
2022-09-16,-0.1567621272471216,-0.0855320397143562
2022-09-19,0.2148100634415944,0.1512854155153036
2022-09-20,-0.0898705340921878,0.2114538031164556
2022-09-21,0.0302407522685825,-0.4227704732911661
2022-09-22,-0.6490228610734144,-0.5493272941007658
2022-09-23,0.0840783901512622,-0.2702632972172328
2022-09-26,0.2406595362350344,0.1455208364874124
2022-09-27,0.2490727454423904,0.0557123902253806
2022-09-28,-0.2286341037601232,-0.2803165897106131
2022-09-29,-0.2992799977461497,-0.2710462459880445
2022-09-30,0.1353433825075626,0.0297199156600981
2022-10-03,-0.2276409959048032,-0.2768907947589953
2022-10-04,0.042517426872143,0.0926856866485818
2022-10-05,-0.0663600506881872,-0.0608157274623711
2022-10-06,-0.1077681592562132,-0.2995770283871227
2022-10-07,-0.0008507590391673,-0.0884649889582457
2022-10-10,-0.2044455643743276,-0.1102004643529653
2022-10-11,0.0869774565632854,0.0233719373520995
2022-10-12,0.0194926170765289,-0.1057262395819028
2022-10-13,0.0390621664171869,0.0866494875933442
2022-10-14,-0.2770405584680183,-0.1609640873170325
2022-10-17,0.2488530545185009,0.2779904895772536
2022-10-18,0.023535214131698,0.1557383226463571
2022-10-19,-0.1364927587133866,-0.1884813470892423
2022-10-20,-0.2534815262143428,-0.2599892972164556
2022-10-21,-0.1200096816481912,-0.1015094650142333
2022-10-24,-0.1579613104462623,-0.0985213572780291
2022-10-25,-0.0066642207758767,-0.1649986967732686
2022-10-26,0.097076502473404,-0.0176781207685255
2022-10-27,-0.2367380395093385,-0.2916082808857455
2022-10-28,-0.1411490180343389,-0.2199365382455289
2022-10-31,0.0262208709493279,-0.2617239933460951
2022-11-01,0.1874045643822423,-0.0692679591787358
2022-11-02,-0.1716603363076081,-0.4507006419679293
2022-11-03,-0.1126045547943148,-0.3318403132466806
2022-11-04,-0.4191810058222877,-0.3391040973365307
2022-11-07,-0.0312199891130957,-0.0594755495743205
2022-11-08,0.0977191721851175,-0.1669636737893928
2022-11-09,-0.0370546240359544,-0.11869668532939
2022-11-10,-0.2045838209800422,-0.2302369961515069
2022-11-11,-0.3183451232810815,-0.3393941374628672
2022-11-14,-0.2004411497463782,-0.0651811112132337
2022-11-15,-0.125390974080397,-0.0601114735214246
2022-11-16,-0.0334520119996297,-0.1906146404909945
2022-11-17,-0.1809328747913241,0.0635090509636534
2022-11-18,-0.4929899405688047,-0.704875293886289
2022-11-21,-0.4778375693342902,-0.5031811947172339
2022-11-22,-0.1817057100482858,-0.311885105828062
2022-11-23,-0.2810021719196811,-0.2105690249009058
2022-11-25,-0.0920272034127265,-0.3263020276402434
2022-11-28,-0.4184205843401806,-0.2403577474611146
2022-11-29,0.0784821735074122,-0.1197536154546671
2022-11-30,-0.1288339765742421,0.0113995904102921
2022-12-01,0.139189199012305,-0.1138432864543227
2022-12-02,-0.102744881180115,-0.005332046886906
2022-12-05,-0.3394203637061374,-0.1997985766446661
2022-12-06,-0.1607990764702359,-0.2195504208405812
2022-12-07,-0.1007852770742916,0.0101384278608574
2022-12-08,-0.2437326217070222,-0.2931548985419795
2022-12-09,-0.0973511062828557,-0.1847788431138421
2022-12-12,-0.1484673453701867,-0.0699645214610629
2022-12-13,-0.0867299046367406,-0.2598506401991471
2022-12-14,-0.0300350052304565,-0.0610013685499628
2022-12-15,-0.0453364763122338,-0.09039381519557
2022-12-16,-0.076090832799673,-0.0935488096904009
2022-12-19,-0.1521005852680121,-0.2532728190555992
2022-12-20,-0.0561677397228777,-0.1849582397767032
2022-12-21,-0.2249481280926953,-0.0850101500171039
2022-12-22,-0.0970408462864511,-0.1478697932599222
2022-12-23,-0.0944433848966251,-0.1460004159122367
2022-12-27,-0.1326972281729633,0.0672053401781754
2022-12-28,-0.2082001858336084,-0.3331800135509932
2022-12-29,-0.2538924612814471,-0.3284182176880893
2022-12-30,-0.1621059825023015,-0.3085317280143499
2023-01-03,-0.2849801091211182,-0.2573369684673491
2023-01-04,0.0149568058550357,-0.188979065412599
2023-01-05,-0.1469453157236178,-0.2287706471203515
2023-01-06,-0.069877117364244,0.0097970734491492
2023-01-09,-0.0302814525655574,-0.2869533467727402
2023-01-10,0.0049847393296658,0.1121172218893965
2023-01-11,-0.0597678187133913,-0.0378218717562655
2023-01-12,-0.121975895144384,-0.07652331312949
2023-01-13,-0.120327887504741,-0.0472833897205598
2023-01-17,-0.1389108469709754,-0.0514867146266624
2023-01-18,-0.260320920497179,-0.0708044284220897
2023-01-19,-0.2183832331250111,-0.4383374370634555
2023-01-20,0.0468365078901543,-0.1273829723142233
2023-01-23,-0.0824177517659134,-0.2642402436791194
2023-01-24,-0.0760028287768364,-0.0039833344891667
2023-01-25,-0.0439497190305874,-0.112102116341333
2023-01-26,0.0824365063259999,0.0745510676432223
2023-01-27,-0.0081978986874736,-0.0492681411533862
2023-01-30,-0.1560879766475409,-0.1984326583980065
2023-01-31,0.1010308790719136,-0.1088157201108212
2023-02-01,-0.014837916009128,-0.21179242990911
2023-02-02,-0.0204440498103698,-0.1981077364956339
2023-02-03,0.0449357559283574,-0.1467985934267441
2023-02-06,0.0026361788981235,0.0848493098687285
2023-02-07,0.0735350871349082,-0.0827014038667959
2023-02-08,-0.0854848822435507,-0.108372136998253
2023-02-09,0.0694417766191893,-0.0004795963910442
2023-02-10,0.0280774939391348,-0.0828083829126424
2023-02-13,-0.0140121714212,-0.2448453153483569
2023-02-14,-0.0076997626572847,-0.1698863897058698
2023-02-15,0.1633771449765738,0.2180130698480734
2023-02-16,-0.2327217662876302,-0.3343014884457895
2023-02-17,-0.2502688430249691,0.0549565109113852
2023-02-21,0.0260906239273026,-0.1519924688230579
2023-02-22,0.1082406904110137,0.0025062683823646
2023-02-23,0.078649167069479,0.0172368775677393
2023-02-24,-0.096541308487455,-0.2154178383449713
2023-02-27,0.1627457042535146,0.2299162222693364
2023-02-28,-0.0056697054264637,0.1016067748363965
2023-03-01,0.0920847288236535,0.0324558672206155
2023-03-02,-0.0898339070188693,0.0069289513242741
2023-03-03,0.0622446733670165,0.0674175763359436
2023-03-06,-0.1559561706687274,-0.1474917683946459
2023-03-07,0.2232824506407434,0.2142017868940126
2023-03-08,-0.0749135943129658,0.0189748294185847
2023-03-09,-0.1092174706448401,0.0027261195438248
2023-03-10,-0.0893018536269664,-0.127609022334218
2023-03-13,-0.218098341487348,-0.0262113933761914
2023-03-14,-0.1399163551628589,-0.1752193856984377
2023-03-15,0.0673339834902435,0.2117265751585364
2023-03-16,0.1852439615343298,-0.1063976154795714
2023-03-17,-0.1019108116626739,0.0387054376304149
2023-03-20,-0.0288169005264838,0.0914005175646808
2023-03-21,-0.0225661166689612,0.1070949149064042
2023-03-22,-0.079221707675606,0.2456899859011173
2023-03-23,-0.1872501824982464,0.1036008056253194
2023-03-24,0.0162474565207958,-0.1242341151771446
2023-03-27,0.1550753687042743,-0.0795339276082813
2023-03-28,-0.0190898233695941,-0.1495002349290777
2023-03-29,0.1991646428677168,0.3569904901087284
2023-03-30,-0.1057688065338879,0.1316932243838285
2023-03-31,0.1548006233005296,0.1169350634195974
2023-04-03,0.0364803240767547,-0.1342611176183536
2023-04-04,0.0176188367254593,0.1369765167690667
2023-04-05,0.159215535596013,0.1014714858184258
2023-04-06,-0.0809971327452283,0.0190239223210435
2023-04-10,-0.0666489173793269,-0.0010512528192185
2023-04-11,-0.1120366585964802,-0.0803129650657259
2023-04-12,0.0516573831596424,0.0283107662993207
2023-04-13,0.0455757549535187,0.0597795390095266
